YEAR,DATE,SITE,GROUP,TREATMENT,ID,FLUX PLOT ID,VEGETATION TYPE,PLOT SIZE,SPECIES,FUNCTIONAL TYPE,TISSUE,LEAF AREA ,DRY BIOMASS kg ,DRY BIOMASS g,SLA ,%C,%N,CARBON,NITROGEN ,C:N RATIO,C/LA ,C/LM,N/LA ,N/LM ,comments,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b2,GLC1-b2,Cassiope heath,30cm x 30cm,STE SPP,F,ALL,0.0000,0.00000,0.001,29.000,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b2,GLC1-b2,Cassiope heath,30cm x 30cm,VAC ULI,D,ALL,0.0056,0.00032,0.316,17.595,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,CAS TET,E,ALL,0.0105,0.00203,2.034,5.156,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,DRY SPP,E,ALL,0.0000,0.00000,0.002,8.000,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,EQU ARV,P,ALL,0.0002,0.00001,0.006,27.667,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,GRASS,G,ALL,0.0002,0.00003,0.028,7.929,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,GRASS,G,ALL,0.0000,0.00000,0.001,48.000,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,PED SPP,F,ALL,0.0001,0.00001,0.010,14.600,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,SAL ARC,D,ALL,0.0164,0.00124,1.237,13.269,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,STE SPP,F,ALL,0.0001,0.00001,0.005,26.400,,,,,,,,,
2006,8-Jul-06,Zackenberg,Goose lake Cassiope,control,GLC1-b3,GLC1-b3,Cassiope heath,30cm x 30cm,VAC ULI,D,ALL,0.0260,0.00146,1.456,17.865,,,,,,,,,
2006,12-Jul-06,Zackenberg,Goose lake fen,control,GLF1-b1,GLF1-b1,Fen,30cm x 30cm,GRAMINOID,GRM,ALL,0.0297,0.00326,3.260,9.124,,,,,,,,,
2006,12-Jul-06,Zackenberg,Goose lake fen,control,GLF1-b1,GLF1-b1,Fen,30cm x 30cm,POL VIP,F,ALL,0.0119,0.00078,0.782,15.249,,,,,,,,,
2006,12-Jul-06,Zackenberg,Goose lake fen,control,GLF1-b1,GLF1-b1,Fen,30cm x 30cm,SAL ARC,D,ALL,0.0301,0.00302,3.020,9.977,,,,,,,,,
2006,12-Jul-06,Zackenberg,Goose lake fen,control,GLF1-b1,GLF1-b1,Fen,30cm x 30cm,VAC ULI,D,ALL,0.0012,0.00005,0.050,24.681,,,,,,,,,
2006,11-Jul-06,Zackenberg,Goose lake fen,control,GLF2-b1,GLF2-b1,Fen,30cm x 30cm,DUP SPP,G,ALL,0.0401,0.00393,3.930,10.206,,,,,,,,,
2006,11-Jul-06,Zackenberg,Goose lake fen,control,GLF2-b1,GLF2-b1,Fen,30cm x 30cm,SAX CER,F,ALL,0.0001,0.00001,0.006,19.833,,,,,,,,,
2006,11-Jul-06,Zackenberg,Runway,control,RWB1-b1,RWB1-b1,Abrasion plateau,30cm x 30cm,,,ALL,0.0000,0.00000,0.000,,,,,,,,,,
2006,11-Jul-06,Zackenberg,Runway,control,RWB1-b2,RWB1-b2,Abrasion plateau,30cm x 30cm,DRY SPP,E,ALL,0.0009,0.00004,0.037,23.000,,,,,,,,,
2006,11-Jul-06,Zackenberg,Runway,control,RWB1-b2,RWB1-b2,Abrasion plateau,30cm x 30cm,SAL ARC,D,ALL,0.0234,0.00185,1.851,12.645,,,,,,,,,
2006,11-Jul-06,Zackenberg,Runway,control,RWD1-b1,RWD1-b1,Abrasion plateau,30cm x 30cm,DRY SPP,E,ALL,0.0346,0.00615,6.147,5.636,,,,,,,,,
2006,11-Jul-06,Zackenberg,Runway,control,RWD1-b1,RWD1-b1,Abrasion plateau,30cm x 30cm,SAL ARC,D,ALL,0.0055,0.00050,0.496,11.159,,,,,,,,,
2006,11-Jul-06,Zackenberg,Runway,control,RWD1-b1,RWD1-b1,Abrasion plateau,30cm x 30cm,SEDGE,S,ALL,0.0006,0.00007,0.068,9.176,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD1-b1,SBD1-b1,Salix snow bed,30cm x 30cm,ARC ALP,G,ALL,0.0025,0.00027,0.271,9.332,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD1-b1,SBD1-b1,Salix snow bed,30cm x 30cm,GRAMINOID,GRM,ALL,0.0006,0.00006,0.060,10.817,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD1-b1,SBD1-b1,Salix snow bed,30cm x 30cm,PED SPP,F,ALL,0.0025,0.00019,0.188,13.218,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD1-b1,SBD1-b1,Salix snow bed,30cm x 30cm,POL VIP,F,ALL,0.0003,0.00002,0.024,10.636,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD1-b1,SBD1-b1,Salix snow bed,30cm x 30cm,SAL ARC,D,ALL,0.0325,0.00194,1.944,16.739,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD1-b1,SBD1-b1,Salix snow bed,30cm x 30cm,STE SPP,F,ALL,0.0005,0.00004,0.040,13.763,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD2-b1,SBD2-b1,Salix snow bed,30cm x 30cm,GRASS,G,ALL,0.0012,0.00018,0.177,6.960,,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD2-b1,SBD2-b1,Salix snow bed,30cm x 30cm,PED SPP,F,ALL,0.0002,0.00001,0.010,17.700,,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD2-b1,SBD2-b1,Salix snow bed,30cm x 30cm,POL VIP,F,ALL,0.0010,0.00002,0.023,41.913,,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD2-b1,SBD2-b1,Salix snow bed,30cm x 30cm,SAL ARC,D,ALL,0.0180,0.00113,1.128,15.985,,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD2-b1,SBD2-b1,Salix snow bed,30cm x 30cm,SEDGE,S,ALL,0.0014,0.00009,0.086,15.869,,,,,,,,,,
2006,18-Jul-06,Zackenberg,Salix snow bed,control,SBD2-b1,SBD2-b1,Salix snow bed,30cm x 30cm,STE SPP,F,ALL,0.0002,0.00001,0.013,15.878,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 1,n/a,Grassland,20cm circle,GRAMINOID,GRM,ALL,0.0011,0.00014,0.144,7.778,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 1,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0002,0.00002,0.016,14.074,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 1,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0001,0.00001,0.009,6.774,,,,,,,,,,leaf harvested for Unispec scan
2006,4-Aug-06,Zackenberg,Grassland,control,plot 1,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0070,0.00047,0.467,15.086,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 1,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0001,0.00000,0.004,13.810,,,,,,,,,,leaf harvested for Unispec scan
2006,4-Aug-06,Zackenberg,Grassland,control,plot 1,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0001,0.00001,0.008,12.468,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,CAR SPP,S,ALL,0.0003,0.00003,0.028,10.996,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,CAS TET,E,ALL,0.0012,0.00044,0.444,2.749,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,CAS TET,E,ALL,0.0000,0.00001,0.009,4.353,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,DRY SPP,E,ALL,0.0026,0.00041,0.408,6.409,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,DRY SPP,E,ALL,0.0001,0.00001,0.009,6.000,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,SAL ARC,D,ALL,0.0035,0.00026,0.261,13.275,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,SAL ARC,D,ALL,0.0002,0.00002,0.016,11.963,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,VAC ULI,D,ALL,0.0057,0.00040,0.399,14.257,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 10,n/a,Cassiope heath,20cm circle,VAC ULI,D,ALL,0.0000,0.00000,0.003,13.214,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 11,n/a,Cassiope heath,20cm circle,CAS TET,E,ALL,0.0003,0.00008,0.084,3.607,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 11,n/a,Cassiope heath,20cm circle,GRAMINOID,GRM,ALL,0.0005,0.00007,0.072,6.385,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 11,n/a,Cassiope heath,20cm circle,SAL ARC,D,ALL,0.0005,0.00004,0.036,13.492,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 11,n/a,Cassiope heath,20cm circle,SAL ARC,D,ALL,0.0001,0.00001,0.011,11.455,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 11,n/a,Cassiope heath,20cm circle,VAC ULI,D,ALL,0.0044,0.00027,0.266,16.678,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 11,n/a,Cassiope heath,20cm circle,VAC ULI,D,ALL,0.0001,0.00000,0.005,17.500,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Cassiope heath,control,plot 11,n/a,Cassiope heath,20cm circle,VAC ULI,D,ALL,0.0001,0.00000,0.004,17.436,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Water track,control,plot 12,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0056,0.00094,0.942,5.930,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Water track,control,plot 12,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0003,0.00002,0.024,14.125,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Water track,control,plot 12,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0002,0.00001,0.015,16.735,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Water track,control,plot 12,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0002,0.00046,0.464,0.483,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Water track,control,plot 12,n/a,Grassland,20cm circle,STE SPP,F,ALL,0.0001,0.00045,0.453,0.285,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0038,0.00034,0.336,11.310,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0003,0.00002,0.025,13.775,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0016,0.00010,0.099,16.197,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0001,0.00000,0.003,20.938,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0135,0.00086,0.863,15.663,,,,,,,,,,
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0001,0.00001,0.005,19.259,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0004,0.00002,0.024,14.606,,,,,,,,,,leaf harvested for Unispec scan
2006,8-Aug-06,Zackenberg,Water track,control,plot 13,n/a,Grassland,20cm circle,STE SPP,F,ALL,0.0001,0.00001,0.006,12.344,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 14,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0143,0.00106,1.065,13.427,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 14,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0002,0.00001,0.013,12.632,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 14,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0004,0.00003,0.030,13.597,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 14,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0003,0.00003,0.033,10.000,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 14,n/a,Grassland,20cm circle,STE SPP,F,ALL,0.0002,0.00001,0.014,17.214,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 15,n/a,Grassland,20cm circle,GRAMINOID,GRM,ALL,0.0001,0.00001,0.006,17.119,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 15,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0073,0.00054,0.540,13.531,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 15,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0003,0.00002,0.022,11.789,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 15,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0002,0.00001,0.012,14.915,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0020,0.00025,0.248,8.254,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0000,0.00002,0.017,0.000,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,CAR SPP,S,ALL,0.0006,0.00004,0.043,15.199,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,EQU SPP,P,ALL,0.0010,0.00014,0.142,6.962,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,ERI SPP,G,ALL,0.0007,0.00010,0.099,6.848,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,PED SPP,F,ALL,0.0002,0.00002,0.019,11.421,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0009,0.00006,0.058,16.203,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0003,0.00002,0.018,15.086,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0001,0.00001,0.006,21.818,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0031,0.00021,0.211,14.768,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Water track,control,plot 16,n/a,Grassland,20cm circle,STE SPP,F,ALL,0.0001,0.00000,0.002,27.500,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,ARC ALP,G,ALL,0.0004,0.00003,0.026,13.846,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,ARC ALP,G,ALL,0.0004,0.00003,0.026,13.846,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,ARC ALP,G,ALL,0.0001,0.00001,0.011,8.774,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,GRAMINOID,GRM,ALL,0.0001,0.00001,0.008,17.750,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,GRAMINOID,GRM,ALL,0.0001,0.00001,0.008,17.750,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,POL VIP,F,ALL,0.0007,0.00004,0.042,16.333,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,POL VIP,F,ALL,0.0009,0.00004,0.042,21.095,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,POL VIP,F,ALL,0.0001,0.00001,0.005,20.926,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,SAL ARC,D,ALL,0.0142,0.00092,0.922,15.400,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,SAL ARC,D,ALL,0.0142,0.00092,0.922,15.400,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 17,n/a,Salix snow bed,20cm circle,SAL ARC,D,ALL,0.0006,0.00004,0.045,13.072,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 18,n/a,Salix snow bed,20cm circle,CAS TET,E,ALL,0.0066,0.00216,2.156,3.082,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 18,n/a,Salix snow bed,20cm circle,CAS TET,E,ALL,0.0001,0.00002,0.022,3.182,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 18,n/a,Salix snow bed,20cm circle,CAS TET,E,ALL,0.0001,0.00003,0.027,3.185,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 18,n/a,Salix snow bed,20cm circle,CAS TET,E,ALL,0.0001,0.00001,0.013,4.511,,,,,,,,,,leaf harvested for Unispec scan
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 18,n/a,Salix snow bed,20cm circle,POL VIP,F,ALL,0.0003,0.00001,0.014,19.037,,,,,,,,,,
2006,9-Aug-06,Zackenberg,Salix snow bed,control,plot 18,n/a,Salix snow bed,20cm circle,SAL ARC,D,ALL,0.0017,0.00011,0.113,15.406,,,,,,,,,,
2006,10-Aug-06,Zackenberg,Fen,control,plot 19,n/a,Fen,20cm circle,CAR SPP,S,ALL,0.0086,0.00086,0.856,10.078,,,,,,,,,,
2006,10-Aug-06,Zackenberg,Fen,control,plot 19,n/a,Fen,20cm circle,CAR SPP,S,ALL,0.0001,0.00001,0.008,9.231,,,,,,,,,,leaf harvested for Unispec scan
2006,10-Aug-06,Zackenberg,Fen,control,plot 19,n/a,Fen,20cm circle,CAR SPP,S,ALL,0.0001,0.00001,0.010,10.204,,,,,,,,,,leaf harvested for Unispec scan
2006,10-Aug-06,Zackenberg,Fen,control,plot 19,n/a,Fen,20cm circle,POL VIP,F,ALL,0.0006,0.00004,0.037,16.098,,,,,,,,,,
2006,10-Aug-06,Zackenberg,Fen,control,plot 19,n/a,Fen,20cm circle,POL VIP,F,ALL,0.0001,0.00006,0.062,1.113,,,,,,,,,,leaf harvested for Unispec scan
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0024,0.00028,0.278,8.561,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,ARC ALP,G,ALL,0.0001,0.00001,0.009,9.425,,,,,,,,,,leaf harvested for Unispec scan
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,DRY SPP,E,ALL,0.0015,0.00016,0.157,9.891,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,EQU SPP,P,ALL,0.0020,0.00020,0.195,10.143,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,ERI SPP,G,ALL,0.0011,0.00011,0.110,9.927,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0009,0.00006,0.063,15.104,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,POL VIP,F,ALL,0.0001,0.00001,0.008,12.857,,,,,,,,,,leaf harvested for Unispec scan
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0037,0.00025,0.252,14.596,,,,,,,,,,
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,SAL ARC,D,ALL,0.0001,0.00001,0.012,11.818,,,,,,,,,,leaf harvested for Unispec scan
2006,4-Aug-06,Zackenberg,Grassland,control,plot 2,n/a,Grassland,20cm circle,SAL HER,D,ALL,0.0004,0.00002,0.023,16.217,,,,,,,,,,
2006,10-Aug-06,Zackenberg,Fen,control,plot 20,n/a,Fen,20cm circle,CAR SPP,S,ALL,0.0025,0.00023,0.225,11.065,,,,,,,,,,
2006,10-Aug-06,Zackenberg,Fen,control,plot 20,n/a,Fen,20cm circle,CAR SPP,S,ALL,0.0002,0.00001,0.014,10.417,,,,,,,,,,leaf harvested for Unispec scan
2006,10-Aug-06,Zackenberg,Fen,control,plot 20,n/a,Fen,20cm circle,ERI SPP,G,ALL,0.0022,0.00021,0.207,10.617,,,,,,,,,,
2006,10-Aug-06,Zackenberg,Fen,control,plot 20,n/a,Fen,20cm circle,ERI SPP,G,ALL,0.0001,0.00001,0.014,10.146,,,,,,,,,,leaf harvested for Unispec scan
2006,10-Aug-06,Zackenberg,Fen,control,plot 20,n/a,Fen,20cm circle,GRAMINOID,GRM,ALL,0.0010,0.00013,0.128,8.164,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,DRY SPP,E,ALL,0.0049,0.00104,1.037,4.721,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,DRY SPP,E,ALL,0.0000,0.00001,0.007,0.000,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,DRY SPP,E,ALL,0.0000,0.00000,0.004,8.500,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,LUZ SPP,S,ALL,0.0017,0.00017,0.171,10.028,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,LUZ SPP,S,ALL,0.0001,0.00000,0.004,14.091,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,LUZ SPP,S,ALL,0.0000,0.00001,0.005,7.692,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,SAL ARC,D,ALL,0.0034,0.00039,0.387,8.753,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Abrasion plateau,control,plot 21,n/a,Abrasion plateau,20cm circle,SAL ARC,D,ALL,0.0002,0.00001,0.015,10.541,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 22,n/a,Fen,20cm circle,,,ALL,0.0000,0.00000,0.000,,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 23,n/a,Fen,20cm circle,ALO BOR,G,ALL,0.0014,0.00014,0.136,10.623,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 23,n/a,Fen,20cm circle,ALO BOR,G,ALL,0.0002,0.00001,0.013,14.478,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 23,n/a,Fen,20cm circle,ALO BOR,G,ALL,0.0002,0.00001,0.012,15.565,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 24,n/a,Fen,20cm circle,DUP SPP,G,ALL,0.0129,0.00121,1.209,10.659,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 24,n/a,Fen,20cm circle,DUP SPP,G,ALL,0.0002,0.00002,0.021,9.615,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 24,n/a,Fen,20cm circle,DUP SPP,G,ALL,0.0002,0.00002,0.016,11.420,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 24,n/a,Fen,20cm circle,DUP SPP,G,ALL,0.0004,0.00002,0.025,15.202,,,,,,,,,,leaf harvested for Unispec scan
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 24,n/a,Fen,20cm circle,EQU SPP,P,ALL,0.0002,0.00002,0.017,11.098,,,,,,,,,,
2006,11-Aug-06,Zackenberg,Musk ox lake,control,plot 25,n/a,Fen,20cm circle,DUP SPP,G,ALL,0.0021,0.00025,0.249,8.636,,,,,,,,,,
